Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
17/10/2025,19:30,Andorra,Granada,0,0,D
18/10/2025,15:15,Ceuta,Mirandes,2,0,H
18/10/2025,17:30,Real Zaragoza,Cultural Leonesa,0,5,A
19/10/2025,13:00,Leganes,Malaga,2,0,H
19/10/2025,15:15,Castellon,Albacete,0,1,A
19/10/2025,,Valladolid,Sporting Gijon,2,3,A
19/10/2025,17:30,Racing Santander,Deportivo La Coruna,2,1,H
19/10/2025,,Cordoba,Almeria,1,1,D
19/10/2025,20:00,Las Palmas,Eibar,3,1,H
20/10/2025,19:30,Cadiz,Burgos,1,3,A
24/10/2025,19:30,Huesca,Las Palmas,1,1,D
25/10/2025,13:00,Cultural Leonesa,Ceuta,0,1,A
25/10/2025,15:15,Albacete,Cordoba,1,3,A
25/10/2025,,Eibar,Leganes,0,0,D
25/10/2025,17:30,Burgos,Real Sociedad B,1,0,H
25/10/2025,,Granada,Cadiz,0,0,D
25/10/2025,20:00,Mirandes,Racing Santander,1,3,A
26/10/2025,13:00,Malaga,Andorra,4,1,H
26/10/2025,17:30,Sporting Gijon,Real Zaragoza,1,0,H
26/10/2025,,Almeria,Castellon,1,0,H
26/10/2025,20:00,Deportivo La Coruna,Valladolid,1,1,D
31/10/2025,19:30,Racing Santander,Real Sociedad B,1,0,H
01/11/2025,15:15,Cultural Leonesa,Mirandes,3,2,H
01/11/2025,17:30,Albacete,Huesca,2,1,H
01/11/2025,,Leganes,Burgos,1,2,A
01/11/2025,20:00,Almeria,Eibar,3,1,H
02/11/2025,13:00,Andorra,Cadiz,0,0,D
02/11/2025,15:15,Cordoba,Ceuta,2,0,H
02/11/2025,,Sporting Gijon,Las Palmas,0,0,D
02/11/2025,17:30,Castellon,Malaga,2,1,H
02/11/2025,20:00,Real Zaragoza,Deportivo La Coruna,0,2,A
03/11/2025,19:30,Valladolid,Granada,2,1,H
